medicineId,soldMedicineTimes,month
3561,466,2017-01
3564,481,2017-01
3575,753,2017-01
3582,942,2017-01
3593,158,2017-01
3634,352,2017-01
3637,685,2017-01
3660,834,2017-01
3676,956,2017-01
3712,465,2017-01
3714,119,2017-01
3729,878,2017-01
3732,29,2017-01
3753,129,2017-01
3754,155,2017-01
3755,133,2017-01
3758,790,2017-01
3794,968,2017-01
3798,26,2017-01
3807,643,2017-01
3811,261,2017-01
3828,301,2017-01
3830,34,2017-01
3838,129,2017-01
3846,520,2017-01
3851,378,2017-01
3862,567,2017-01
3865,272,2017-01
3869,248,2017-01
3875,952,2017-01
3878,186,2017-01
3883,516,2017-01
3884,277,2017-01
3937,431,2017-01
3947,568,2017-01
3958,23,2017-01
3961,604,2017-01
3980,138,2017-01
3982,814,2017-01
3989,203,2017-01
3998,680,2017-01
4039,538,2017-01
4053,756,2017-01
4070,566,2017-01
4078,420,2017-01
4084,98,2017-01
4094,919,2017-01
4099,537,2017-01
4101,183,2017-01
4108,657,2017-01
4117,119,2017-01
4137,988,2017-01
4149,698,2017-01
4164,757,2017-01
4186,224,2017-01
4199,314,2017-01
4208,527,2017-01
4239,345,2017-01
4287,78,2017-01
4294,958,2017-01
4301,27,2017-01
4313,878,2017-01
4315,404,2017-01
4345,181,2017-01
4356,1104,2017-01
4359,493,2017-01
4376,261,2017-01
4378,112,2017-01
4383,565,2017-01
4437,298,2017-01
4439,781,2017-01
4463,349,2017-01
4480,116,2017-01
4492,802,2017-01
4497,620,2017-01
4516,13,2017-01
4521,206,2017-01
4554,424,2017-01
4564,670,2017-01
4571,386,2017-01
4573,474,2017-01
4576,501,2017-01
4577,407,2017-01
4585,264,2017-01
4586,812,2017-01
4587,173,2017-01
4599,883,2017-01
4603,897,2017-01
4604,870,2017-01
4617,435,2017-01
4631,722,2017-01
4664,475,2017-01
4684,494,2017-01
4727,830,2017-01
4746,229,2017-01
4748,1208,2017-01
4750,910,2017-01
4767,571,2017-01
4776,447,2017-01
4780,520,2017-01
4793,292,2017-01
4796,328,2017-01
4803,57,2017-01
4807,761,2017-01
4809,127,2017-01
4813,704,2017-01
4817,366,2017-01
4820,648,2017-01
4831,755,2017-01
4902,300,2017-01
4915,812,2017-01
4916,460,2017-01
4918,908,2017-01
4927,922,2017-01
4930,201,2017-01
4945,738,2017-01
4946,1000,2017-01
4947,542,2017-01
4948,669,2017-01
4957,43,2017-01
4971,601,2017-01
4972,456,2017-01
4974,226,2017-01
4988,965,2017-01
4996,24,2017-01
5019,736,2017-01
5026,915,2017-01
5028,688,2017-01
5032,996,2017-01
5045,53,2017-01
5055,242,2017-01
5056,486,2017-01
5063,989,2017-01
5066,14,2017-01
5084,258,2017-01
5088,407,2017-01
5091,990,2017-01
5097,82,2017-01
5106,892,2017-01
5110,457,2017-01
5118,605,2017-01
5124,220,2017-01
5128,423,2017-01
5151,907,2017-01
5156,436,2017-01
5180,784,2017-01
5185,412,2017-01
5198,275,2017-01
5206,188,2017-01
5208,742,2017-01
5211,1482,2017-01
5213,683,2017-01
5219,700,2017-01
5236,175,2017-01
5250,96,2017-01
5254,916,2017-01
5262,783,2017-01
5280,139,2017-01
11,37,2017-02
26,680,2017-02
31,872,2017-02
41,986,2017-02
53,539,2017-02
72,313,2017-02
74,468,2017-02
77,288,2017-02
92,597,2017-02
103,188,2017-02
106,775,2017-02
141,959,2017-02
148,795,2017-02
157,713,2017-02
168,861,2017-02
170,866,2017-02
173,163,2017-02
177,219,2017-02
187,274,2017-02
204,978,2017-02
241,359,2017-02
244,834,2017-02
245,693,2017-02
248,211,2017-02
266,597,2017-02
288,266,2017-02
291,809,2017-02
292,838,2017-02
306,743,2017-02
314,432,2017-02
321,174,2017-02
323,207,2017-02
327,871,2017-02
339,665,2017-02
376,16,2017-02
380,141,2017-02
391,102,2017-02
394,163,2017-02
404,201,2017-02
424,221,2017-02
428,101,2017-02
431,124,2017-02
442,943,2017-02
458,992,2017-02
467,268,2017-02
485,895,2017-02
511,470,2017-02
531,495,2017-02
537,206,2017-02
553,280,2017-02
569,466,2017-02
574,129,2017-02
577,433,2017-02
581,213,2017-02
590,680,2017-02
607,428,2017-02
627,756,2017-02
631,533,2017-02
636,354,2017-02
645,69,2017-02
662,997,2017-02
664,847,2017-02
667,130,2017-02
671,799,2017-02
699,227,2017-02
700,225,2017-02
712,421,2017-02
720,92,2017-02
725,345,2017-02
727,800,2017-02
732,462,2017-02
733,939,2017-02
736,282,2017-02
738,825,2017-02
758,94,2017-02
788,140,2017-02
833,873,2017-02
840,584,2017-02
856,491,2017-02
920,767,2017-02
924,186,2017-02
935,227,2017-02
937,642,2017-02
949,445,2017-02
968,666,2017-02
973,239,2017-02
999,156,2017-02
1000,73,2017-02
1012,82,2017-02
1029,896,2017-02
1050,515,2017-02
1068,218,2017-02
1087,503,2017-02
1109,467,2017-02
1144,447,2017-02
1163,741,2017-02
1202,563,2017-02
1203,309,2017-02
1227,833,2017-02
1228,126,2017-02
1249,343,2017-02
1254,350,2017-02
1263,230,2017-02
1266,124,2017-02
1271,532,2017-02
1284,757,2017-02
1298,771,2017-02
1301,825,2017-02
1304,760,2017-02
1314,513,2017-02
1324,701,2017-02
1335,400,2017-02
1337,934,2017-02
1348,418,2017-02
1350,373,2017-02
1364,577,2017-02
1387,21,2017-02
1388,62,2017-02
1392,672,2017-02
1394,948,2017-02
1420,326,2017-02
1421,616,2017-02
1433,326,2017-02
1454,758,2017-02
1495,365,2017-02
1502,630,2017-02
1507,287,2017-02
1514,802,2017-02
1515,226,2017-02
1525,949,2017-02
1544,899,2017-02
1557,940,2017-02
1582,26,2017-02
1589,664,2017-02
1595,485,2017-02
1610,656,2017-02
1634,270,2017-02
1637,91,2017-02
1645,583,2017-02
1648,811,2017-02
1650,915,2017-02
1659,989,2017-02
1667,602,2017-02
1679,925,2017-02
1689,1862,2017-02
1706,277,2017-02
1727,575,2017-02
1738,86,2017-02
1752,881,2017-02
1758,143,2017-02
1761,201,2017-02
1773,237,2017-02
1779,955,2017-02
1788,240,2017-02
1789,998,2017-02
1794,218,2017-02
1795,695,2017-02
1800,662,2017-02
1810,279,2017-02
1826,465,2017-02
1833,1504,2017-02
1839,429,2017-02
1845,743,2017-02
1868,323,2017-02
1874,148,2017-02
1879,175,2017-02
1886,789,2017-02
1917,289,2017-02
1923,432,2017-02
1930,777,2017-02
1948,55,2017-02
1949,343,2017-02
1962,458,2017-02
1968,108,2017-02
1977,706,2017-02
1980,912,2017-02
2000,798,2017-02
2006,272,2017-02
2007,934,2017-02
2022,583,2017-02
2029,335,2017-02
2050,614,2017-02
2051,797,2017-02
2055,669,2017-02
2056,912,2017-02
2085,259,2017-02
2112,531,2017-02
2142,612,2017-02
2172,407,2017-02
2202,35,2017-02
2228,181,2017-02
2245,278,2017-02
2247,936,2017-02
2249,135,2017-02
2261,548,2017-02
2266,203,2017-02
2280,409,2017-02
2308,676,2017-02
2322,313,2017-02
2341,644,2017-02
2342,946,2017-02
2344,204,2017-02
2358,204,2017-02
2362,605,2017-02
2383,734,2017-02
2394,277,2017-02
2402,579,2017-02
2408,210,2017-02
2411,748,2017-02
2424,172,2017-02
2437,753,2017-02
2444,439,2017-02
2485,918,2017-02
2495,120,2017-02
2500,823,2017-02
2510,726,2017-02
2543,750,2017-02
2551,920,2017-02
2558,524,2017-02
2576,461,2017-02
2577,15,2017-02
2578,648,2017-02
2582,569,2017-02
2600,173,2017-02
2602,458,2017-02
2616,680,2017-02
2629,597,2017-02
2631,260,2017-02
2642,103,2017-02
2644,494,2017-02
2671,352,2017-02
2677,119,2017-02
2683,470,2017-02
2713,657,2017-02
2722,573,2017-02
2796,865,2017-02
2798,612,2017-02
2808,596,2017-02
2817,475,2017-02
2820,507,2017-02
2831,284,2017-02
2848,179,2017-02
2858,679,2017-02
2862,443,2017-02
2863,292,2017-02
2888,461,2017-02
2890,346,2017-02
2953,671,2017-02
2971,55,2017-02
2977,535,2017-02
2978,769,2017-02
2985,950,2017-02
3029,729,2017-02
3031,771,2017-02
3032,337,2017-02
3034,258,2017-02
3035,952,2017-02
3042,121,2017-02
3069,516,2017-02
3105,815,2017-02
3111,82,2017-02
3122,963,2017-02
3128,938,2017-02
3139,930,2017-02
3155,170,2017-02
3171,1812,2017-02
3189,940,2017-02
3209,533,2017-02
3219,775,2017-02
3233,574,2017-02
3235,945,2017-02
3262,533,2017-02
3274,119,2017-02
3306,699,2017-02
3311,156,2017-02
3319,808,2017-02
3325,577,2017-02
3343,716,2017-02
3346,772,2017-02
3348,788,2017-02
3364,286,2017-02
3370,965,2017-02
3409,635,2017-02
3427,294,2017-02
3432,431,2017-02
3444,883,2017-02
3449,983,2017-02
3452,719,2017-02
3458,89,2017-02
3463,41,2017-02
3480,210,2017-02
3484,759,2017-02
3487,847,2017-02
3490,998,2017-02
3497,417,2017-02
3505,432,2017-02
3518,247,2017-02
3521,390,2017-02
3525,384,2017-02
3528,741,2017-02
3529,549,2017-02
3552,387,2017-02
3556,334,2017-02
3593,158,2017-02
3599,723,2017-02
3605,179,2017-02
3637,685,2017-02
3663,695,2017-02
3672,841,2017-02
3713,654,2017-02
3736,677,2017-02
3750,910,2017-02
3751,700,2017-02
3761,356,2017-02
3763,586,2017-02
3764,891,2017-02
3766,962,2017-02
3779,578,2017-02
3780,286,2017-02
3786,15,2017-02
3815,796,2017-02
3822,876,2017-02
3831,1018,2017-02
3839,611,2017-02
3850,439,2017-02
3878,186,2017-02
3881,985,2017-02
3893,498,2017-02
3917,437,2017-02
3925,23,2017-02
3928,613,2017-02
3935,593,2017-02
3936,442,2017-02
3944,193,2017-02
3952,737,2017-02
3955,1614,2017-02
3964,261,2017-02
3981,252,2017-02
3983,65,2017-02
3995,356,2017-02
4011,988,2017-02
4017,284,2017-02
4026,498,2017-02
4038,509,2017-02
4047,573,2017-02
4054,1502,2017-02
4082,139,2017-02
4098,406,2017-02
4100,989,2017-02
4124,60,2017-02
4137,988,2017-02
4140,768,2017-02
4143,185,2017-02
4154,160,2017-02
4158,84,2017-02
4159,831,2017-02
4182,237,2017-02
4186,224,2017-02
4193,802,2017-02
4214,98,2017-02
4227,1866,2017-02
4242,552,2017-02
4244,934,2017-02
4263,984,2017-02
4306,512,2017-02
4307,983,2017-02
4312,686,2017-02
4316,867,2017-02
4318,457,2017-02
4332,955,2017-02
4334,19,2017-02
4354,702,2017-02
4373,553,2017-02
4380,918,2017-02
4388,387,2017-02
4415,812,2017-02
4417,417,2017-02
4433,448,2017-02
4434,277,2017-02
4435,468,2017-02
4436,885,2017-02
4471,145,2017-02
4475,607,2017-02
4501,832,2017-02
4521,206,2017-02
4528,72,2017-02
4529,334,2017-02
4545,215,2017-02
4570,291,2017-02
4578,56,2017-02
4587,173,2017-02
4588,287,2017-02
4591,721,2017-02
4594,517,2017-02
4603,897,2017-02
4616,574,2017-02
4630,741,2017-02
4642,129,2017-02
4662,239,2017-02
4668,480,2017-02
4675,706,2017-02
4681,967,2017-02
4705,74,2017-02
4730,554,2017-02
4752,344,2017-02
4753,304,2017-02
4758,818,2017-02
4766,400,2017-02
4787,450,2017-02
4791,473,2017-02
4795,454,2017-02
4807,761,2017-02
4814,382,2017-02
4827,846,2017-02
4830,108,2017-02
4837,225,2017-02
4839,1872,2017-02
4841,503,2017-02
4845,883,2017-02
4850,152,2017-02
4861,315,2017-02
4867,458,2017-02
4885,781,2017-02
4890,692,2017-02
4894,413,2017-02
4902,300,2017-02
4905,944,2017-02
4913,35,2017-02
4925,752,2017-02
4931,479,2017-02
4960,307,2017-02
4995,91,2017-02
5009,91,2017-02
5010,620,2017-02
5024,322,2017-02
5031,287,2017-02
5037,669,2017-02
5061,873,2017-02
5064,814,2017-02
5085,1220,2017-02
5086,792,2017-02
5093,370,2017-02
5139,512,2017-02
5140,841,2017-02
5152,836,2017-02
5155,972,2017-02
5163,872,2017-02
5164,567,2017-02
5182,505,2017-02
5199,426,2017-02
5207,137,2017-02
5225,420,2017-02
5226,131,2017-02
5229,457,2017-02
5233,848,2017-02
5248,120,2017-02
5263,314,2017-02
3,378,2017-03
14,853,2017-03
56,662,2017-03
66,615,2017-03
85,938,2017-03
86,120,2017-03
97,397,2017-03
125,692,2017-03
129,981,2017-03
135,69,2017-03
136,854,2017-03
153,364,2017-03
156,796,2017-03
170,866,2017-03
195,177,2017-03
209,353,2017-03
246,801,2017-03
254,157,2017-03
266,597,2017-03
272,850,2017-03
276,26,2017-03
282,936,2017-03
287,336,2017-03
289,720,2017-03
297,832,2017-03
301,228,2017-03
304,827,2017-03
307,401,2017-03
327,871,2017-03
350,536,2017-03
357,803,2017-03
360,542,2017-03
370,2130,2017-03
377,1762,2017-03
382,134,2017-03
389,239,2017-03
409,646,2017-03
418,731,2017-03
425,882,2017-03
433,437,2017-03
436,678,2017-03
441,574,2017-03
452,173,2017-03
453,247,2017-03
463,975,2017-03
467,268,2017-03
470,273,2017-03
475,985,2017-03
490,206,2017-03
499,705,2017-03
507,38,2017-03
514,942,2017-03
516,441,2017-03
519,842,2017-03
524,755,2017-03
531,495,2017-03
534,472,2017-03
548,376,2017-03
551,755,2017-03
608,504,2017-03
633,329,2017-03
634,784,2017-03
635,173,2017-03
650,835,2017-03
651,741,2017-03
654,470,2017-03
659,273,2017-03
670,452,2017-03
706,818,2017-03
707,863,2017-03
714,276,2017-03
718,908,2017-03
724,234,2017-03
743,172,2017-03
746,73,2017-03
755,16,2017-03
764,268,2017-03
769,892,2017-03
773,781,2017-03
785,980,2017-03
786,248,2017-03
801,64,2017-03
816,738,2017-03
823,394,2017-03
829,773,2017-03
851,221,2017-03
862,350,2017-03
866,389,2017-03
872,266,2017-03
896,511,2017-03
897,410,2017-03
899,96,2017-03
963,496,2017-03
966,388,2017-03
976,12,2017-03
988,799,2017-03
991,184,2017-03
1008,136,2017-03
1009,972,2017-03
1031,630,2017-03
1033,536,2017-03
1047,106,2017-03
1055,879,2017-03
1056,401,2017-03
1061,94,2017-03
1071,140,2017-03
1072,394,2017-03
1075,110,2017-03
1091,26,2017-03
1108,401,2017-03
1115,145,2017-03
1117,594,2017-03
1146,503,2017-03
1160,752,2017-03
1170,422,2017-03
1175,384,2017-03
1189,209,2017-03
1194,970,2017-03
1250,450,2017-03
1283,831,2017-03
1287,132,2017-03
1294,515,2017-03
1296,845,2017-03
1340,245,2017-03
1350,373,2017-03
1356,356,2017-03
1358,519,2017-03
1368,955,2017-03
1370,451,2017-03
1372,53,2017-03
1380,351,2017-03
1384,360,2017-03
1435,291,2017-03
1437,254,2017-03
1456,201,2017-03
1468,1012,2017-03
1470,625,2017-03
1499,837,2017-03
1500,408,2017-03
1501,773,2017-03
1522,827,2017-03
1523,158,2017-03
1543,94,2017-03
1551,713,2017-03
1563,888,2017-03
1567,91,2017-03
1599,390,2017-03
1601,891,2017-03
1618,26,2017-03
1622,632,2017-03
1638,386,2017-03
1647,213,2017-03
1653,616,2017-03
1680,242,2017-03
1687,319,2017-03
1691,950,2017-03
1709,191,2017-03
1718,974,2017-03
1736,538,2017-03
1737,228,2017-03
1739,978,2017-03
1749,267,2017-03
1755,580,2017-03
1756,12,2017-03
1810,279,2017-03
1828,213,2017-03
1858,826,2017-03
1864,491,2017-03
1866,591,2017-03
1888,953,2017-03
1892,112,2017-03
1905,1660,2017-03
1910,130,2017-03
1918,680,2017-03
1920,144,2017-03
1927,627,2017-03
1934,172,2017-03
1941,296,2017-03
1950,281,2017-03
1984,46,2017-03
1986,740,2017-03
1994,581,2017-03
2009,452,2017-03
2016,338,2017-03
2023,440,2017-03
2026,922,2017-03
2028,198,2017-03
2050,614,2017-03
2058,624,2017-03
2065,977,2017-03
2072,638,2017-03
2097,476,2017-03
2113,407,2017-03
2119,260,2017-03
2141,263,2017-03
2160,922,2017-03
2163,757,2017-03
2179,266,2017-03
2191,944,2017-03
2204,906,2017-03
2205,825,2017-03
2223,297,2017-03
2224,345,2017-03
2233,802,2017-03
2238,756,2017-03
2249,135,2017-03
2263,623,2017-03
2265,139,2017-03
2273,136,2017-03
2296,441,2017-03
2324,431,2017-03
2350,859,2017-03
2352,993,2017-03
2354,833,2017-03
2356,71,2017-03
2367,154,2017-03
2383,734,2017-03
2389,493,2017-03
2396,195,2017-03
2409,925,2017-03
2410,1006,2017-03
2415,172,2017-03
2425,627,2017-03
2437,753,2017-03
2444,439,2017-03
2454,451,2017-03
2457,112,2017-03
2464,579,2017-03
2501,555,2017-03
2507,360,2017-03
2509,585,2017-03
2512,912,2017-03
2544,902,2017-03
2547,969,2017-03
2560,771,2017-03
2580,963,2017-03
2622,841,2017-03
2632,368,2017-03
2638,342,2017-03
2644,494,2017-03
2651,1464,2017-03
2654,366,2017-03
2667,735,2017-03
2671,352,2017-03
2681,980,2017-03
2702,476,2017-03
2719,204,2017-03
2722,573,2017-03
2729,113,2017-03
2734,373,2017-03
2738,424,2017-03
2777,697,2017-03
2779,710,2017-03
2801,750,2017-03
2812,861,2017-03
2842,295,2017-03
2847,966,2017-03
2867,824,2017-03
2869,620,2017-03
2874,467,2017-03
2881,908,2017-03
2883,342,2017-03
2894,492,2017-03
2895,1996,2017-03
2915,670,2017-03
2919,947,2017-03
2931,108,2017-03
2942,336,2017-03
2943,1274,2017-03
2944,962,2017-03
2970,718,2017-03
2973,574,2017-03
2974,549,2017-03
2983,558,2017-03
2986,661,2017-03
2997,272,2017-03
3011,13,2017-03
3017,295,2017-03
3028,734,2017-03
3032,337,2017-03
3034,258,2017-03
3042,121,2017-03
3043,70,2017-03
3082,476,2017-03
3085,490,2017-03
3117,695,2017-03
3122,963,2017-03
3130,320,2017-03
3138,757,2017-03
3144,397,2017-03
3149,85,2017-03
3165,781,2017-03
3193,874,2017-03
3195,826,2017-03
3198,251,2017-03
3202,729,2017-03
3208,383,2017-03
3218,115,2017-03
3227,502,2017-03
3254,140,2017-03
3258,930,2017-03
3261,1032,2017-03
3267,245,2017-03
3272,740,2017-03
3273,133,2017-03
3288,625,2017-03
3299,874,2017-03
3302,690,2017-03
3325,577,2017-03
3327,868,2017-03
3330,1460,2017-03
3379,824,2017-03
3390,169,2017-03
3394,125,2017-03
3404,242,2017-03
3411,280,2017-03
3421,618,2017-03
3438,975,2017-03
3450,722,2017-03
3456,231,2017-03
3483,969,2017-03
3487,847,2017-03
3489,967,2017-03
3495,113,2017-03
3501,499,2017-03
3502,989,2017-03
3506,453,2017-03
3514,491,2017-03
3519,65,2017-03
3524,237,2017-03
3542,31,2017-03
3549,18,2017-03
3551,823,2017-03
3565,54,2017-03
3573,494,2017-03
3586,684,2017-03
3621,637,2017-03
3623,802,2017-03
3643,889,2017-03
3659,50,2017-03
3660,834,2017-03
3665,763,2017-03
3673,529,2017-03
3676,956,2017-03
3679,461,2017-03
3705,580,2017-03
3706,378,2017-03
3719,119,2017-03
3738,599,2017-03
3740,707,2017-03
3741,913,2017-03
3747,558,2017-03
3775,669,2017-03
3782,774,2017-03
3805,180,2017-03
3811,261,2017-03
3815,796,2017-03
3831,1018,2017-03
3832,963,2017-03
3834,57,2017-03
3843,908,2017-03
3851,378,2017-03
3874,771,2017-03
3891,70,2017-03
3895,1872,2017-03
3919,585,2017-03
3937,431,2017-03
3955,807,2017-03
3990,575,2017-03
3998,680,2017-03
4010,781,2017-03
4036,796,2017-03
4040,624,2017-03
4058,548,2017-03
4060,343,2017-03
4070,566,2017-03
4090,103,2017-03
4105,528,2017-03
4118,460,2017-03
4122,26,2017-03
4132,737,2017-03
4167,380,2017-03
4209,446,2017-03
4218,500,2017-03
4225,834,2017-03
4228,928,2017-03
4229,788,2017-03
4246,234,2017-03
4253,483,2017-03
4257,10,2017-03
4260,95,2017-03
4278,875,2017-03
4287,78,2017-03
4295,188,2017-03
4296,14,2017-03
4305,410,2017-03
4308,246,2017-03
4312,686,2017-03
4317,634,2017-03
4321,190,2017-03
4334,19,2017-03
4337,405,2017-03
4344,527,2017-03
4350,977,2017-03
4355,596,2017-03
4358,582,2017-03
4365,429,2017-03
4392,805,2017-03
4402,140,2017-03
4403,623,2017-03
4407,773,2017-03
4408,111,2017-03
4412,308,2017-03
4420,639,2017-03
4429,807,2017-03
4436,885,2017-03
4438,574,2017-03
4441,225,2017-03
4442,900,2017-03
4450,298,2017-03
4458,908,2017-03
4479,741,2017-03
4497,620,2017-03
4503,351,2017-03
4517,186,2017-03
4525,988,2017-03
4552,779,2017-03
4555,652,2017-03
4567,897,2017-03
4570,291,2017-03
4602,530,2017-03
4618,761,2017-03
4619,1130,2017-03
4637,597,2017-03
4647,400,2017-03
4655,550,2017-03
4683,533,2017-03
4692,502,2017-03
4706,698,2017-03
4712,972,2017-03
4719,63,2017-03
4720,735,2017-03
4726,300,2017-03
4741,922,2017-03
4769,445,2017-03
4775,1434,2017-03
4776,447,2017-03
4798,712,2017-03
4800,580,2017-03
4815,919,2017-03
4825,860,2017-03
4839,936,2017-03
4857,105,2017-03
4869,849,2017-03
4894,413,2017-03
4910,127,2017-03
4926,429,2017-03
4930,201,2017-03
4934,773,2017-03
4935,799,2017-03
4941,989,2017-03
4945,738,2017-03
4984,646,2017-03
4986,946,2017-03
4989,338,2017-03
4998,497,2017-03
5000,264,2017-03
5023,572,2017-03
5050,382,2017-03
5054,38,2017-03
5068,574,2017-03
5081,660,2017-03
5082,1762,2017-03
5121,174,2017-03
5123,976,2017-03
5130,504,2017-03
5137,92,2017-03
5141,684,2017-03
5147,881,2017-03
5150,440,2017-03
5180,784,2017-03
5230,179,2017-03
5255,354,2017-03
5257,461,2017-03
5259,125,2017-03
5271,853,2017-03
5272,423,2017-03
5274,134,2017-03
1,203,2017-04
12,72,2017-04
39,475,2017-04
40,959,2017-04
65,132,2017-04
80,515,2017-04
87,103,2017-04
98,441,2017-04
121,695,2017-04
128,634,2017-04
146,947,2017-04
148,795,2017-04
154,680,2017-04
187,274,2017-04
201,924,2017-04
204,978,2017-04
209,353,2017-04
217,1416,2017-04
218,471,2017-04
237,760,2017-04
253,348,2017-04
256,878,2017-04
260,88,2017-04
269,985,2017-04
274,870,2017-04
275,165,2017-04
280,584,2017-04
281,462,2017-04
288,266,2017-04
331,255,2017-04
351,643,2017-04
352,939,2017-04
354,710,2017-04
362,943,2017-04
379,334,2017-04
390,652,2017-04
392,334,2017-04
394,163,2017-04
406,390,2017-04
410,382,2017-04
415,276,2017-04
449,351,2017-04
453,247,2017-04
458,992,2017-04
465,571,2017-04
471,566,2017-04
489,120,2017-04
509,819,2017-04
522,205,2017-04
537,412,2017-04
550,749,2017-04
558,666,2017-04
560,564,2017-04
562,118,2017-04
587,328,2017-04
604,381,2017-04
614,367,2017-04
664,847,2017-04
677,885,2017-04
690,52,2017-04
696,690,2017-04
703,862,2017-04
708,272,2017-04
709,679,2017-04
710,14,2017-04
724,234,2017-04
725,345,2017-04
750,806,2017-04
771,294,2017-04
775,932,2017-04
781,274,2017-04
800,467,2017-04
820,1570,2017-04
822,202,2017-04
840,584,2017-04
843,635,2017-04
858,89,2017-04
860,130,2017-04
868,414,2017-04
889,941,2017-04
890,284,2017-04
895,464,2017-04
897,410,2017-04
910,969,2017-04
920,767,2017-04
953,240,2017-04
958,1484,2017-04
997,427,2017-04
1006,50,2017-04
1007,928,2017-04
1014,528,2017-04
1020,797,2017-04
1039,629,2017-04
1054,983,2017-04
1055,879,2017-04
1074,413,2017-04
1096,308,2017-04
1097,349,2017-04
1101,163,2017-04
1110,149,2017-04
1121,533,2017-04
1142,421,2017-04
1145,849,2017-04
1161,653,2017-04
1183,818,2017-04
1197,758,2017-04
1201,288,2017-04
1202,563,2017-04
1210,217,2017-04
1215,196,2017-04
1226,252,2017-04
1240,31,2017-04
1250,450,2017-04
1271,532,2017-04
1281,579,2017-04
1282,867,2017-04
1286,549,2017-04
1297,957,2017-04
1300,556,2017-04
1305,799,2017-04
1314,513,2017-04
1329,222,2017-04
1330,772,2017-04
1336,135,2017-04
1338,830,2017-04
1356,356,2017-04
1358,519,2017-04
1360,382,2017-04
1380,351,2017-04
1383,792,2017-04
1387,21,2017-04
1412,908,2017-04
1427,575,2017-04
1454,758,2017-04
1458,785,2017-04
1467,202,2017-04
1494,248,2017-04
1504,634,2017-04
1518,1246,2017-04
1523,158,2017-04
1536,575,2017-04
1544,899,2017-04
1549,911,2017-04
1560,870,2017-04
1568,748,2017-04
1577,41,2017-04
1580,685,2017-04
1594,84,2017-04
1602,984,2017-04
1608,193,2017-04
1613,191,2017-04
1618,26,2017-04
1644,540,2017-04
1659,989,2017-04
1672,477,2017-04
1688,422,2017-04
1693,557,2017-04
1697,798,2017-04
1709,382,2017-04
1717,626,2017-04
1730,354,2017-04
1754,503,2017-04
1759,942,2017-04
1778,22,2017-04
1782,516,2017-04
